"","WinIndex","WinBAH","WinTrade","AnnRetIndex","AnnRetBAH","AnnRetTrade","AnnSharpeIndex","AnnSharpeBAH","AnnSharpeTrade","MaxDDIndex","MaxDDBAH","MaxDDTrade","Accuracy","Precision","Recall"
"MAT",0.545045045045045,0.523882113821138,0.539800995024876,0.122782358142683,0.0502413217674732,0.288237489244928,0.838184053133359,0.175077884364423,1.1852783500795,0.19388242085951,0.668994779027235,0.474564237302291,0.519428571428571,0.570964247020585,0.542181069958848
"MSI",0.545045045045045,0.525595539787126,0.532502226179875,0.122782358142683,0.184241400605027,0.392591327355088,0.838184053133359,0.812329961023362,1.62104549173957,0.19388242085951,0.19135167854901,0.194686271477178,0.513714285714286,0.52192513368984,0.547085201793722
"XL",0.545045045045045,0.531408308004053,0.546756529064869,0.122782358142683,0.144185948167904,0.39177264683044,0.838184053133359,0.608294919537265,1.61867509496493,0.19388242085951,0.270729431996494,0.315659989600513,0.529714285714286,0.567966280295047,0.566176470588235
"EW",0.545045045045045,0.52784746613146,0.518711923411662,0.122782358142683,0.250266577682396,0.375303884175598,0.838184053133359,0.797871076603447,1.37551322728324,0.19388242085951,0.440182250569476,0.367907429703444,0.485714285714286,0.501628664495114,0.511627906976744
"AMZN",0.545045045045045,0.526078234704112,0.529255319148936,0.122782358142683,0.331318665863465,0.414572293934156,0.838184053133359,1.06693088428798,1.54026935150967,0.19388242085951,0.305344572323,0.28818930238364,0.506285714285714,0.510822510822511,0.53393665158371
"NWL",0.545045045045045,0.520283975659229,0.514932126696833,0.122782358142683,0.15302836007579,0.288955755602174,0.838184053133359,0.55491026232442,1.14319871864837,0.19388242085951,0.48761781322095,0.433472767698859,0.489142857142857,0.486899563318777,0.512643678160919
"ROP",0.545045045045045,0.544132397191575,0.54911131898971,0.122782358142683,0.230154623869686,0.364697325082582,0.838184053133359,1.11567294055832,1.90057183536245,0.19388242085951,0.25291298323938,0.261873801962182,0.501714285714286,0.474237644584648,0.547995139732685
"HCP",0.545045045045045,0.547198384654215,0.537671232876712,0.122782358142683,0.0831400401895855,0.260952576463905,0.838184053133359,0.346104261713104,1.12134360745553,0.19388242085951,0.442180146730522,0.355257511911371,0.494285714285714,0.522680412371134,0.545748116254037
"BMY",0.545045045045045,0.531549722362443,0.519090909090909,0.122782358142683,0.171585596185803,0.191864963508997,0.838184053133359,0.771568618383516,1.00446547668584,0.19388242085951,0.381844423802517,0.477362522394634,0.489714285714286,0.483122362869198,0.531939605110337
"NFLX",0.545045045045045,0.505764411027569,0.523255813953488,0.122782358142683,0.556155957510168,0.910048272021904,0.838184053133359,1.02245641357312,1.90032240794076,0.19388242085951,0.819904262642314,0.458820459223845,0.516,0.513698630136986,0.516647531572905
"EMN",0.545045045045045,0.523308270676692,0.527188940092166,0.122782358142683,0.20739382456372,0.382234705576388,0.838184053133359,0.749052737170922,1.52633413966513,0.19388242085951,0.376679634106522,0.283019529484464,0.5,0.48021978021978,0.520858164481526
"IP",0.545045045045045,0.518108651911469,0.529069767441861,0.122782358142683,0.181435007078418,0.444080567065427,0.838184053133359,0.643504047860004,1.53623991768556,0.19388242085951,0.419089975550557,0.293644930151795,0.506857142857143,0.45755237045204,0.527989821882952
